url,volume,market_cap,company,symbol,news_url
/equities/smc-global-securities,997666,16420000000,SMC Global Securities,SMCG,/equities/smc-global-securities-news
/equities/landmark-cars,58884,16360000000,Landmark Cars,LANM,/equities/landmark-cars-news
/equities/stove-kraft,139119,16140000000,Stove Kraft,STOE,/equities/stove-kraft-news
/equities/ashika-credit-capital,55303,16090000000,Ashika Credit Capital,AHIK,/equities/ashika-credit-capital-news
/equities/asian-granito-india-ltd,786813,16030000000,Asian Granito India Ltd,ASGI,/equities/asian-granito-india-ltd-news
/equities/til-ltd,4686,15990000000,TIL Ltd,TILL,/equities/til-ltd-news
/equities/ndr-auto-components-ns,16265,15950000000,NDR Auto Components,NDRA,/equities/ndr-auto-components-ns-news
/equities/vidhi-dyestuffs-manufacturing-ltd,22722,15870000000,Vidhi Specialty Food Ingredients,VIDH,/equities/vidhi-dyestuffs-manufacturing-ltd-news
/equities/india-nippon-electricals-ltd,61798,15820000000,Nippon Electricals,INEL,/equities/india-nippon-electricals-ltd-news
/equities/rico-auto-industries-ltd,1714477,15740000000,Rico Auto Industries Ltd,RAUT,/equities/rico-auto-industries-ltd-news
/equities/ujaas-energy-ltd,19289,15700000000,Ujaas Energy Ltd,UJAA,/equities/ujaas-energy-ltd-news
/equities/hmt-ltd,11929,15610000000,HMT,HMTL,/equities/hmt-ltd-news
/equities/balmer-lawrie-investments-ltd,54942,15570000000,Balmer Lawrie Investments Ltd,BLMI,/equities/balmer-lawrie-investments-ltd-news
/equities/cosmo-films-ltd,35486,15560000000,Cosmo First,CSFL,/equities/cosmo-films-ltd-news
/equities/talbros-automotive-components,75926,15560000000,Talbros Automotive Components,TALB,/equities/talbros-automotive-components-news
/equities/allcargo-logistics,3972216,15550000000,Allcargo Logistics,ACLL,/equities/allcargo-logistics-news
/equities/sanghi-industries-ltd,2258263,15540000000,Sanghi Industries Ltd,SNGI,/equities/sanghi-industries-ltd-news
/equities/gna-axles-ltd-ns,68712,15480000000,GNA Axles,GNAA,/equities/gna-axles-ltd-ns-news
/equities/antony-waste-handling-cell-pvt-ltd,1837163,15470000000,Antony Waste Handling,ANTO,/equities/antony-waste-handling-cell-pvt-ltd-news
/equities/stallion-india-fluorochemicals,607413,15450000000,Stallion India Fluorochemicals,STAF,/equities/stallion-india-fluorochemicals-news
/equities/one-mobikwik-systems,555750,15430000000,One MobiKwik Systems,ONEM,/equities/one-mobikwik-systems-news
/equities/sula-vineyards,323509,15390000000,Sula Vineyards,SULA,/equities/sula-vineyards-news
/equities/a1-acid,145414,15320000000,A-1 Acid,A1LI,/equities/a1-acid-news
/equities/associated-alcohols-breweries-bo,1186,15240000000,Associated Alcohols & Breweries,ASAL,/equities/associated-alcohols-breweries-bo-news
/equities/hi-tech-pipes-ltd,701440,15200000000,Hi-Tech Pipes,HITC,/equities/hi-tech-pipes-ltd-news
/equities/meghmani-organics-nse,482226,15150000000,Meghmani Organics,MEGI,/equities/meghmani-organics-nse-news
/equities/all-time-plastics-bo,830,15010000000,All Time Plastics,ALLM,/equities/all-time-plastics-bo-news
/equities/shanti-gold-international,483197,15000000000,Shanti Gold International,SNTG,/equities/shanti-gold-international-news
/equities/kavita-fabrics-bo,3939,14980000000,Nibe Ltd,NIBE,/equities/kavita-fabrics-bo-news
/equities/beta-drugs-ltd,2699,14970000000,Beta Drugs,BTAD,/equities/beta-drugs-ltd-news
/equities/nelco,108353,14950000000,Nelco,NELC,/equities/nelco-news
/equities/punjab-chemical-crop-protect,21802,14920000000,Punjab Chemical Crop Protect,PCHM,/equities/punjab-chemical-crop-protect-news
/equities/orient-technologies-ltd,503382,14780000000,Orient Technologies,ORIC,/equities/orient-technologies-ltd-news
/equities/rajesh-power-services-bo,29000,14740000000,Rajesh Power Services,RJES,/equities/rajesh-power-services-bo-news
/equities/southern-petrochemical-industries,734075,14740000000,Southern Petrochemical,SPIC,/equities/southern-petrochemical-industries-news
/equities/aimtron-electronics,25200,14710000000,Aimtron Electronics,AIMT,/equities/aimtron-electronics-news
/equities/shivom-investment-and-consultancy-l,0,14690000000,Shivom Investment and Consultancy,SHIT,/equities/shivom-investment-and-consultancy-l-news
/equities/lkp-finance-bo,14184,14650000000,LKP Finance,LKPM,/equities/lkp-finance-bo-news
/equities/gandhar-oil-refinery,321319,14650000000,Gandhar Oil Refinery,GADH,/equities/gandhar-oil-refinery-news
/equities/yasho-industries,531,14640000000,Yasho Industries,YASO,/equities/yasho-industries-news
/equities/ruttonsha-intl-rectifier-bo,235489,14630000000,RIR Power Electronics,RIRL,/equities/ruttonsha-intl-rectifier-bo-news
/equities/d-link-india-ltd,155701,14610000000,D Link India Ltd,DLIL,/equities/d-link-india-ltd-news
/equities/bls-eservices,170505,14570000000,BLS EServices,BLSE,/equities/bls-eservices-news
/equities/garuda-construction-and-engineering,724429,14550000000,Garuda Construction and Engineering,GARR,/equities/garuda-construction-and-engineering-news
/equities/navkar-corporation-ltd,274511,14550000000,Navkar Corporation Ltd,NAVR,/equities/navkar-corporation-ltd-news
/equities/jagran-prakashan,72583,14520000000,Jagran Prakashan,JAGP,/equities/jagran-prakashan-news
/equities/abc-gas-international-bo,2734,14500000000,Onix Solar Energy,ONIX,/equities/abc-gas-international-bo-news
/equities/vindhya-telelinks-ltd,6775,14500000000,Vindhya Telelinks Ltd,VNDY,/equities/vindhya-telelinks-ltd-news
/equities/joy-realty,27,14470000000,Avishkar Infra Realty,AVIS,/equities/joy-realty-news
/equities/jindal-photo-ltd,8075,14460000000,Jindal Photo Ltd,JINP,/equities/jindal-photo-ltd-news
/equities/suryoday-small-finance-bank,317735,14450000000,Suryoday Small Finance Bank,SURO,/equities/suryoday-small-finance-bank-news
/equities/bf-investment-ltd,34156,14390000000,BF Investment Ltd,BFIN,/equities/bf-investment-ltd-news
/equities/esaf-small-finance-bank,957421,14260000000,ESAF Small Finance Bank,EASF,/equities/esaf-small-finance-bank-news
/equities/pnb-gilts-ltd,337809,14220000000,PNB Gilts Ltd,PNBG,/equities/pnb-gilts-ltd-news
/equities/kilpest-india-bo,1541,14220000000,3B Blackbio DX,3BBL,/equities/kilpest-india-bo-news
/equities/dynamic-cables,5973,14210000000,Dynamic Cables,DYNB,/equities/dynamic-cables-news
/equities/indo-tech-transformers-ltd,34939,14180000000,Indo Tech Transformers Ltd,INTT,/equities/indo-tech-transformers-ltd-news
/equities/ador-welding-ltd,11904,14140000000,Ador Welding Ltd,ADOR,/equities/ador-welding-ltd-news
/equities/sqs-india-bfsi-ltd,7052,14120000000,Expleo Solutions,EXPL,/equities/sqs-india-bfsi-ltd-news
/equities/r-b-denims-bo,62175,14060000000,R & B Denims,RBDE,/equities/r-b-denims-bo-news
/equities/precision-camshafts-ltd,790700,13970000000,Precision Camshafts,PRCM,/equities/precision-camshafts-ltd-news
/equities/rishabh-instruments,68054,13970000000,Rishabh Instruments,RISB,/equities/rishabh-instruments-news
/equities/sumeet-industries-ltd,64170,13940000000,Sumeet Industries Ltd,SUIN,/equities/sumeet-industries-ltd-news
/equities/jindal-drilling-industries,152455,13940000000,Jindal Drilling Industries,JNDR,/equities/jindal-drilling-industries-news
/equities/amic-forging-bo,5100,13930000000,AMIC Forging,AMIR,/equities/amic-forging-bo-news
/equities/salasar-techno-engineering-ltd,4569883,13900000000,Salasar Techno,SALA,/equities/salasar-techno-engineering-ltd-news
/equities/dolat-investments-bo,26114,13880000000,Dolat Investments,DOLA,/equities/dolat-investments-bo-news
/equities/krishna-defence-allied,907047,13870000000,Krishna Defence Allied,KISH,/equities/krishna-defence-allied-news
/equities/planters-polysacks-ltd,3822,13860000000,Cropster Agro,CROE,/equities/planters-polysacks-ltd-news
/equities/exicom-telesystems,283101,13860000000,Exicom TeleSystems,EXIC,/equities/exicom-telesystems-news
/equities/wendt-india-ltd,3893,13820000000,Wendt India Ltd,WNDT,/equities/wendt-india-ltd-news
/equities/sbc-exports,822807,13700000000,SBC Exports,SBCE,/equities/sbc-exports-news
/equities/rdb-realty-infrastructure-bo,143113,13670000000,RDB Realty & Infrastructure,RDBR,/equities/rdb-realty-infrastructure-bo-news
/equities/ttk-healthcare,1747,13670000000,TTK Healthcare,TTKH,/equities/ttk-healthcare-news
/equities/the-paper-products,205685,13670000000,Huhtamaki India,HUHT,/equities/the-paper-products-news
/equities/allsec-technologies-ltd,17688,13670000000,Alldigi Tech,ALLD,/equities/allsec-technologies-ltd-news
/equities/seshasayee-paper-boards,13338,13670000000,Seshasayee Paper Boards,SSHA,/equities/seshasayee-paper-boards-news
/equities/omaxe,156129,13620000000,Omaxe,OMAX,/equities/omaxe-news
/equities/majesco-ltd,41103,13560000000,Aurum PropTech,AURP,/equities/majesco-ltd-news
/equities/suraksha-diagnostic,19782,13550000000,Suraksha Diagnostic,SURK,/equities/suraksha-diagnostic-news
/equities/dcw,990909,13540000000,DCW,DCWL,/equities/dcw-news
/equities/den-networks-ltd,372378,13450000000,Den Networks,DENN,/equities/den-networks-ltd-news
/equities/saraswati-commercial,278,13450000000,Saraswati Commercial,SARC,/equities/saraswati-commercial-news
/equities/manaksia-coated-metals-ltd,60840,13440000000,Manaksia Coated Metals,MANC,/equities/manaksia-coated-metals-ltd-news
/equities/vinyas-innovative-tech,6900,13350000000,Vinyas Innovative Tech,VINV,/equities/vinyas-innovative-tech-news
/equities/laxmi-goldorna-house,106468,13330000000,Laxmi Goldorna House,LAXI,/equities/laxmi-goldorna-house-news
/equities/ifgl-refractories,28588,13300000000,IFGL Refractories,IFGL,/equities/ifgl-refractories-news
/equities/india-motor-parts-accessor,10794,13290000000,India Motor Parts Accessor,IMPA,/equities/india-motor-parts-accessor-news
/equities/one-point-one,2511925,13270000000,One Point One,ONEP,/equities/one-point-one-news
/equities/south-india-projects-bo,170025,13220000000,Magellanic Cloud,MAGL,/equities/south-india-projects-bo-news
/equities/servotech-power,2156873,13220000000,Servotech Power,SERO,/equities/servotech-power-news
/equities/vmarc-india,22000,13180000000,VMarc India,VMAC,/equities/vmarc-india-news
/equities/gpt-infraprojects-ltd,281583,13110000000,GPT Infraprojects,GPTI,/equities/gpt-infraprojects-ltd-news
/equities/gulf-oil-corporation-ltd,30916,13100000000,Gocl Corporation,GOCL,/equities/gulf-oil-corporation-ltd-news
/equities/tac-infosec,42200,13060000000,TAC Infosec,TACI,/equities/tac-infosec-news
/equities/hariom-pipe-industries,101254,13050000000,Hariom Pipe Industries,HARO,/equities/hariom-pipe-industries-news
/equities/himatsingka-seide,277205,13030000000,Himatsingka Seide,HMSD,/equities/himatsingka-seide-news
/equities/jyoti-resins-and-adhesives-bo,9989,13020000000,Jyoti Resins and Adhesives,JYRA,/equities/jyoti-resins-and-adhesives-bo-news
/equities/genesys-international-corp,744536,12990000000,Genesys International Corp,GENS,/equities/genesys-international-corp-news
/equities/spml-infra-ltd,136612,12980000000,SPML Infra Ltd,SPML,/equities/spml-infra-ltd-news
/equities/elpro-international-ltd,22615,12970000000,Elpro,ELPR,/equities/elpro-international-ltd-news
/equities/dee-development-engineers,83114,12950000000,DEE Development Engineers,DEEV,/equities/dee-development-engineers-news
/equities/capital-india-finance,23181,12940000000,Capital India Finance,CPIT,/equities/capital-india-finance-news
/equities/gtl-infrastructure,58124566,12940000000,GTL Infrastructure,GTLI,/equities/gtl-infrastructure-news
/equities/andhra-pradesh-paper-mills-ltd,62101,12940000000,Andhra Paper,ANDA,/equities/andhra-pradesh-paper-mills-ltd-news
/equities/ivalue-infosolutions,121739,12920000000,Ivalue Infosolutions,IVAL,/equities/ivalue-infosolutions-news
/equities/shriram-epc-ltd,8406967,12900000000,SEPC Ltd,SEPC,/equities/shriram-epc-ltd-news
/equities/rama-steel-tubes-ltd,7394819,12830000000,Rama Steel Tubes Ltd,RAMA,/equities/rama-steel-tubes-ltd-news
/equities/astec-lifesciences-ltd,61276,12780000000,Astec LifeSciences Ltd,ASTE,/equities/astec-lifesciences-ltd-news
/equities/hma-agro-industries,164786,12750000000,HMA Agro Industries,HMAA,/equities/hma-agro-industries-news
/equities/arfin-india-ltd,50283,12680000000,Arfin India Ltd,ARFI,/equities/arfin-india-ltd-news
/equities/walchnagar-industries-ltd,28429991,12680000000,Walchandnagar Industries,WALC,/equities/walchnagar-industries-ltd-news
/equities/hester-biosciences-ltd,22837,12670000000,Hester Biosciences Ltd,HEST,/equities/hester-biosciences-ltd-news
/equities/pashupati-cotspin,5643,12620000000,Pashupati Cotspin,PASH,/equities/pashupati-cotspin-news
/equities/shriram-properties,351088,12580000000,Shriram Properties,SRIP,/equities/shriram-properties-news
/equities/igarashi-motors-india-ltd,61470,12560000000,Igarashi Motors India Ltd,IGAM,/equities/igarashi-motors-india-ltd-news
/equities/kross,871097,12550000000,Kross,KROS,/equities/kross-news
/equities/platinum-industries,162225,12520000000,Platinum Industries,PLAN,/equities/platinum-industries-news
/equities/mahamaya-steel-industries-ltd,2427,12510000000,Mahamaya Steel,MAHA,/equities/mahamaya-steel-industries-ltd-news
/equities/hi-tech-gears-ltd,1048,12480000000,Hi-Tech Gears,HTGR,/equities/hi-tech-gears-ltd-news
/equities/quadrant-future-tek,279280,12440000000,Quadrant Future Tek,QUAA,/equities/quadrant-future-tek-news
/equities/texmaco-infrastructure-hold,75945,12420000000,Texmaco Infrastructure Hold,TEXM,/equities/texmaco-infrastructure-hold-news
/equities/benares-hotels-bo,906,12350000000,Benares Hotels,BNRS,/equities/benares-hotels-bo-news
/equities/naysaa-securities-bo,61126,12320000000,Meghna Infracon Infra,MEGC,/equities/naysaa-securities-bo-news
/equities/jg-chemicals,66090,12300000000,JG Chemicals,JGCH,/equities/jg-chemicals-news
/equities/godavari-biorefineries,86905,12260000000,Godavari Biorefineries,GODA,/equities/godavari-biorefineries-news
/equities/everest-kanto-cylinder,795313,12250000000,Everest Kanto Cylinder,EKCL,/equities/everest-kanto-cylinder-news
/equities/kmc-speciality-hospitals-india-bo,84292,12230000000,KMC Speciality Hospitals India,KMCS,/equities/kmc-speciality-hospitals-india-bo-news
/equities/paushak-bo-b,7466,12220000000,Paushak B,PAUS,/equities/paushak-bo-b-news
/equities/ifb-agro-industries-ltd,18567,12220000000,IFB Agro Industries Ltd,IFBA,/equities/ifb-agro-industries-ltd-news
/equities/madras-fertilizers-ltd,183322,12220000000,Madras Fertilizers Ltd,MDFT,/equities/madras-fertilizers-ltd-news
/equities/orient-green-power-co-ltd,3061924,12200000000,Orient Green Power Co Ltd,ORIN,/equities/orient-green-power-co-ltd-news
/equities/dam-capital-advisors,460969,12160000000,DAM Capital Advisors,DAMC,/equities/dam-capital-advisors-news
/equities/syncom-formulations-india-bo,196970,12090000000,Syncom Formulations India,SYFI,/equities/syncom-formulations-india-bo-news
/equities/panorama-studios-international,299610,12050000000,Panorama Studios International,PANM,/equities/panorama-studios-international-news
/equities/hil-ltd,6618,12020000000,Birlanu,BIRU,/equities/hil-ltd-news
/equities/danish-power,9450,12020000000,Danish Power,DANI,/equities/danish-power-news
/equities/jnk-india,297113,11980000000,JNK India,JNKI,/equities/jnk-india-news
/equities/chaman-lal-setia-exports-ltd,2369,11980000000,Chaman Lal Setia Exports Ltd,CLSE,/equities/chaman-lal-setia-exports-ltd-news
/equities/euro-asia-exports-bo,94,11970000000,RRP Defense,RRPD,/equities/euro-asia-exports-bo-news
/equities/rupa-company-ltd,83943,11900000000,Rupa & Company,RUCL,/equities/rupa-company-ltd-news
/equities/a-b-infrabuild,4473143,11840000000,A B Infrabuild,ABIN,/equities/a-b-infrabuild-news
/equities/excel-industries-ltd,5421,11820000000,Excel Industries Ltd,EXCI,/equities/excel-industries-ltd-news
/equities/bharat-wire-ropes-ltd,77807,11800000000,Bharat Wire Ropes,BHWR,/equities/bharat-wire-ropes-ltd-news
/equities/amulya-leasing-and-finance-bo,16417,11770000000,Apollo Pipes,AOLL,/equities/amulya-leasing-and-finance-bo-news
/equities/arihant-superstructures-ltd,11225,11770000000,Arihant Superstructures,ARIS,/equities/arihant-superstructures-ltd-news
/equities/monte-carlo-fashions-ltd,26305,11770000000,Monte Carlo Fashions,MOCF,/equities/monte-carlo-fashions-ltd-news
/equities/systematix-corporate-services-bo,12514,11740000000,Systematixorate Services,SYCS,/equities/systematix-corporate-services-bo-news
/equities/dynacons-systems-solutions,18352,11700000000,Dynacons Systems Solutions,DSSL,/equities/dynacons-systems-solutions-news
/equities/finkurve-financial-services-bo,7042,11690000000,Finkurve Financial Services,FINK,/equities/finkurve-financial-services-bo-news
/equities/ultramarine-pigments-bo,33526,11680000000,ULTRAMARINE & PIGMENTS,ULTR,/equities/ultramarine-pigments-bo-news
/equities/zuari-agro-chemicals-ltd,200064,11670000000,Zuari Agro Chemicals Ltd,ZUAR,/equities/zuari-agro-chemicals-ltd-news
/equities/capital-small-finance-bank,19298,11570000000,Capital Small Finance Bank,CPIA,/equities/capital-small-finance-bank-news
/equities/yash-highvoltage-bo,21750,11550000000,Yash Highvoltage,YAHS,/equities/yash-highvoltage-bo-news
/equities/renaissance-jewellery-ltd,170591,11540000000,Renaissance Global,RENA,/equities/renaissance-jewellery-ltd-news
/equities/asian-oilfield-services-bo,3854,11530000000,Asian Energy Services,ASIE,/equities/asian-oilfield-services-bo-news
/equities/ikio-lighting,83230,11530000000,Ikio Lighting,IKIO,/equities/ikio-lighting-news
/equities/unicommerce-esolutions,234213,11490000000,Unicommerce eSolutions,UICO,/equities/unicommerce-esolutions-news
/equities/jyoti-structures,6408399,11470000000,Jyoti Structures,JYTS,/equities/jyoti-structures-news
/equities/ice-make,9662,11440000000,Ice Make,ICEM,/equities/ice-make-news
/equities/rajoo-engineers-bo,196344,11340000000,Rajoo Engineers,RAJO,/equities/rajoo-engineers-bo-news
/equities/indo-rama-synthetics-(india),122647,11300000000,Indo Rama Synthetics,IRSY,/equities/indo-rama-synthetics-(india)-news
